source_id,parallax,parallax_error,phot_g_mean_mag
209349526487675264,0.4153,0.0302,14.967
209349973164439936,1.3381,0.0337,14.621
209352653222564224,0.6607,1.263,20.611
209365400687904512,0.358,0.1798,18.214
209367148737216896,0.4949,0.0636,16.553
209388726653440512,0.942,0.1774,18.665
209390586372300416,1.6685,0.3689,19.666
209395804757594496,0.0873,0.2008,18.743
209405837803277952,0.0982,0.3007,19.41
209413882276931456,0.7501,0.4016,19.591
209414118498318080,-0.1873,1.2768,20.595
209434012786196480,0.2259,0.203,18.755
209478134986886656,0.7424,1.0429,20.566
209491462268930176,0.0123,0.4938,19.946
209500327084331776,0.5313,0.1648,18.389
209501946287012096,0.2717,0.0483,16.349
209512391647156736,0.2329,0.0986,17.588
209516514815718912,0.4493,0.0452,15.932
209539428465178112,0.1862,0.0777,17.271
209563308484117760,0.516,0.1285,17.825
209563652081487488,0.1916,0.0804,17.119
209566366499358336,0.8583,0.3051,19.144
209581312987081344,0.8229,0.4526,19.741
209590697488821888,-0.2884,0.4509,19.757
209595194320137216,0.3191,0.6092,20.039
209595439134002944,0.5006,1.0574,20.55
209601963189604224,-0.0574,0.9997,20.56
209605158642936320,1.0446,0.1411,18.099
209615432206350080,0.0896,0.1314,17.597
209645393902611968,0.2298,0.2804,18.941
209655358222627968,0.3352,0.6325,20.042
209657385447299968,0.3725,0.1582,18.197
209676661259197312,0.0136,0.8289,20.517
209701915667796608,0.3767,0.1854,18.645
209723665382518016,0.5659,0.3011,19.199
209741051410415616,0.1192,0.1281,18.13
209745415097317760,-0.6164,1.0324,19.204
209761323660164608,0.3351,0.1887,18.661
209772185626596864,-0.1936,0.7111,20.278
209789434215237248,0.3681,0.6217,20.033
209794721320014720,0.2336,0.2127,18.788
209825713807703808,-0.2572,1.4172,20.727
209839320259911296,7.7452,0.1793,18.36
209858389917674880,1.8993,1.5916,20.633
209878215483944192,0.8172,0.4627,20.094
209915289641860224,0.3892,0.2861,19.208
209925425765251072,0.2689,0.1046,17.82
209934084418829312,0.3322,0.0769,17.183
209939032221990400,0.5859,0.1442,18.364
209947798252031232,0.2483,0.091,17.12
209948412430707456,0.5078,0.1131,17.62
209949928554392576,-1.0306,0.9867,20.593
209960683153817856,0.0678,0.1444,17.981
209972124946432384,0.8095,0.2534,18.809
209987067138415616,0.2,0.6396,20.25
209994282680518912,1.9222,0.2051,18.501
210020503456232960,0.0864,0.4333,19.65
210039229513066240,0.3339,0.2741,19.199
210046887439583360,0.2896,0.4083,19.642
210050701370920064,0.3298,0.111,17.899
210060700055187584,-0.2267,0.1587,17.957
210064170388852864,0.4514,0.2198,18.462
210072725963680512,0.065,0.1919,18.438
210091043999291264,0.0844,0.7781,20.508
210092384030291072,0.2901,0.0416,16.056
210092998210454784,0.142,0.2675,19.126
210096438477204096,-0.5047,0.7533,20.05
210104719175153280,0.9046,0.7761,20.596
210116401487259392,1.0225,0.2726,18.901
210118596216025600,2.1868,0.7672,20.044
210134955746659456,0.5132,0.1396,17.976
210139074618581504,0.4042,0.1729,18.373
210172785817927168,0.3414,0.0768,17.092
210212844977960832,0.2296,0.2852,19.195
210230986918160768,0.0661,0.0827,17.237
210238511700998912,1.4855,0.3543,19.61
210265071778236160,2.7462,0.2605,19.174
210280675397472512,0.1751,0.0837,17.297
210343858660145664,0.31,0.2605,18.991
210355820144781952,0.2447,0.0679,16.889
210361145904175232,1.3323,0.0355,15.469
210384265710416256,0.0953,0.2697,19.296
210384265710416640,0.8092,0.3837,19.501
210393233603299584,0.1898,0.1408,18.212
210393959451938688,3.0644,0.6569,20.139
210412444992335488,0.6073,0.8027,20.452
210419591818809984,0.5052,0.1023,17.502
210422851696875392,0.976,0.2717,18.065
210427666357203328,0.3746,0.0506,15.914
210518719663408128,-1.9115,1.2383,20.806
210539438585518848,2.6525,1.1129,20.502
210559843976293760,1.824,1.1731,20.69
210582285179545216,0.9684,1.9778,20.852
210588225119487616,0.6815,0.3796,19.4
210594478589863552,0.196,0.1578,18.017
210610318429474816,0.4184,0.1074,17.949
210614480255429888,0.3313,0.1116,17.983
210629834763076992,0.3827,0.3479,19.343
210633236376860800,0.2016,0.2828,19.463
210641727525424000,-0.1074,0.4824,19.997
210648668193352192,1.8714,0.647,20.212
210651034719258752,0.1589,0.2375,18.892
210656364773735808,0.8629,0.242,18.753
210682031499661696,3.0788,1.2904,20.612
210684745920266240,0.1682,0.0778,17.16
210695839818622080,0.5072,1.1604,20.571
210702131946157184,0.6098,0.7574,20.448
210707595145912960,1.9236,0.0462,16.256
210727072821228416,0.8,0.0657,16.902
210741302047545728,4.601,0.2585,18.704
210747280644152576,1.125,0.0159,13.733
210775867945972864,0.5511,0.0718,16.747
210790810137239040,0.0864,0.4136,19.875
210805069428393088,-0.2403,0.4096,19.822
210818680177588096,0.322,0.3351,19.142
210823795484101632,0.3056,0.2796,19.215
210824929360617088,0.5339,0.3421,19.641
210830152037979008,0.5396,0.5743,20.235
210858812354532992,0.2981,0.0363,15.636
210865203266190848,0.5269,0.37,19.765
210880763930864128,-0.0127,0.2273,19.059
210881244967181568,0.3226,0.1565,18.53
210885883532135168,-0.1498,0.3341,19.484
210887292281382656,0.7147,0.472,19.898
210896264467750272,0.1311,0.1533,17.915
210897703281187456,0.6651,0.4527,19.665
210903102055872128,-0.4321,0.7041,20.232
210904025473163776,0.539,0.4722,19.972
210905331143399296,0.9563,0.3021,19.374
210911691993238272,0.2002,0.1696,18.599
210955668161947392,0.5077,0.5309,20.003
210975768609068544,0.4884,0.3177,19.449
210994047988758144,-0.6718,0.8083,20.555
210997174724983808,0.33,0.1182,17.965
211010957274980736,1.0473,1.2398,20.719
211040197413671808,1.5877,0.0128,12.648
211048409389506688,0.6152,0.7743,20.432
211052493904169472,0.1981,0.405,19.723
211059709447819648,1.0239,0.6066,20.101
211070880659998080,0.5396,0.1067,17.698
211079431938097536,0.2808,0.069,16.885
211094172267112704,1.0091,0.4295,19.636
211097337657950080,0.3592,0.0356,15.74
211118945638178432,0.1979,0.7894,20.34
211131727460992256,-0.3023,0.3436,19.376
211132345936333824,0.4692,0.2581,18.957
211204746199550848,1.2298,0.7319,20.491
211205291658762752,0.5611,0.5738,20.361
211208933791101184,0.4827,0.3386,19.676
211232092255420160,0.6673,0.3855,19.787
211247416699016960,-0.2763,0.2769,19.246
211294901856571520,0.4004,0.1216,17.718
211309509042592000,1.1441,0.8166,20.288
211314074590763648,0.2575,0.1203,17.662
211318236416851456,0.3026,0.4048,19.571
211319847027916416,0.3221,0.3322,19.346
211325344586231168,0.5343,0.4496,19.847
211342627534914432,1.4379,0.4446,19.948
211358471669808128,0.5259,0.0276,14.92
211387982389964928,0.1609,0.1109,17.451
211390804183747584,0.323,0.0193,14.283
211394888695290112,0.7303,0.118,17.834
211411866702419072,2.2215,1.2415,20.781
211426744468551040,1.1072,0.8665,20.485
211434127517968000,0.2485,0.1877,18.746
211459656802376192,-0.3105,0.3559,19.584
211461791402929408,0.3276,0.1173,17.897
211469655486552192,0.202,0.1988,18.849
211476321275702144,0.2059,0.1314,17.964
211476561793899776,0.2272,0.1798,18.524
211479246149980032,0.0781,0.2662,19.198
211486972799227264,-1.6001,1.8643,20.795
211505458333105152,0.4101,0.1785,18.782
211510509214717440,0.1466,0.0865,17.685
211530476519755264,0.0827,1.5922,20.849
211530678382040704,2.1401,0.0117,13.08
211560781809814272,0.1355,0.6255,20.221
211579164269573504,1.4818,0.2234,18.977
211591121458547840,0.6091,0.0327,15.619
211602902551611392,0.5927,0.1066,17.76
211605105871144320,0.9872,0.9472,20.594
211617131780392064,0.2225,0.0255,14.977
211618398794467200,0.4094,0.4096,19.699
211639976710461440,0.1937,0.1981,18.744
211643623138990464,1.4379,0.6744,20.33
211649326853048832,0.4204,0.0425,15.801
211672038643971200,-2.9776,1.3191,20.88
211675058004496640,-0.1404,0.2132,18.898
211678906295316352,0.996,0.1855,18.587
211686950772344448,1.1216,0.0428,16.112
211688423947742080,-0.3891,0.4417,19.772
211691726775948928,-0.2732,0.1357,17.823
211693199946813568,0.3282,0.1478,18.262
211693410399603840,0.379,0.8323,20.527
211693994518609664,0.5421,0.0285,14.893
211694853506906496,0.777,0.13,17.986
211700935184389888,2.3387,3.657,20.91
211701721162358784,0.8934,0.3299,18.576
211714404198752256,0.8661,0.6256,20.139
211727559682200192,0.2314,0.0742,16.974
211741715898491008,3.7751,0.6556,20.266
211747630064941824,-1.0757,0.6549,20.235
211753574304306304,0.0244,0.0544,14.378
211754020976152576,-0.1004,0.2751,19.254
211758449090590592,0.0571,0.2511,19.008
211764088383550848,1.1256,2.5681,20.767
211766042593010432,-0.5455,0.4618,19.878
211770582371869184,-0.3827,1.0091,20.517
211773571667030400,0.8764,0.5497,20.015
211777763560450688,0.7362,0.0863,17.255
211782535263422080,0.39,0.025,14.914
211794251935033600,0.1941,0.1684,18.54
211794423733766400,0.5286,0.103,17.639
211811367380668160,0.4762,0.4114,19.708
211819579357685888,-0.0239,0.4137,19.431
211831605269791104,0.3445,0.0804,16.828
211833117095559552,0.9877,0.9387,20.395
211835075599655424,0.3091,0.5829,19.876
211838541638137728,0.5499,0.0814,17.153
211844451513612032,0.4788,0.2081,18.652
211847853126242560,0.7843,0.588,20.131
211848505962414208,-0.1436,0.642,20.163
211854415836544256,0.1325,0.1129,17.911
211854866812360576,0.342,0.0549,16.295
211870741007473792,-0.0628,0.3265,19.352
211875310856546432,0.8112,0.2639,18.872
211891318196754048,1.3414,0.5545,20.004
211893143559051392,-0.0235,0.6221,20.161
211895029048755328,1.3243,0.3809,19.445
211896339013776640,0.202,1.0852,20.526
211902313313011712,0.2264,0.1916,18.424
211915747971008768,1.7657,0.5237,20.068
211941522070284928,0.1796,1.1319,20.432
211944438358101632,0.116,0.0649,16.429
211945744020716672,0.5262,0.1261,17.529
211945950179174272,0.5056,0.7041,20.006
211947668166032000,0.4048,0.2071,18.683
211951825697636224,0.1115,0.3617,19.419
211954814992045568,-0.2089,0.5989,20.098
211964508734346496,-0.7531,0.3858,19.727
211984403023806464,2.8796,0.9854,20.559
211990793934099072,0.1274,0.5185,19.947
211995879176240896,0.2149,1.1155,20.535
212007939444586880,-0.7553,1.2217,20.731
212012058317944832,0.2574,0.0397,15.498
212013643158840448,-1.9053,0.732,20.063
212035358517837696,-0.6389,0.1646,16.504
212046143178282368,0.4603,0.1139,17.676
212053534819327488,0.0748,0.0813,16.556
212053603534793216,0.3927,0.3354,19.376
212066621583216000,0.3871,0.1137,17.781
212076620266652416,0.4945,0.093,17.224
212077414835609728,-0.5966,0.7421,20.35
212089887417966464,-0.215,0.354,19.606
212105241928484224,0.1901,0.1573,18.394
212135723313315712,1.6547,0.181,17.502
212142041206413696,0.5288,0.6619,20.102
212142865840420608,0.3163,0.5123,20.002
212150562421598720,0.5905,0.089,17.126
212167364336357632,0.2324,0.6106,20.186
212169357200039040,1.4602,0.653,20.353
212172690094767744,0.8331,0.0254,14.108
212177023718465920,0.0566,0.4813,19.841
212179291461133952,0.4048,0.0219,13.116
212206362637324160,-0.0017,0.268,19.165
212215231747415552,0.4256,0.2151,18.779
212221175983644416,1.0049,0.5768,20.051
212221377843362048,0.5789,0.2849,19.234
212244123990967936,0.3727,0.0595,16.665
212247972280962944,0.5093,0.5154,20.011
212258937333896576,0.3017,0.0497,16.293
212277800828750080,1.8552,0.6832,20.33
212284496681964800,0.5899,0.6843,20.145
212298824693033856,1.6577,0.1845,18.331
212315248647617024,0.2277,0.372,19.877
212322605927302016,-0.4135,0.6874,20.191
212342805158139520,0.3097,0.0834,16.979
212343595433261440,0.5387,0.3589,19.433
212354727987912832,-0.3236,0.4442,19.85
212370292949530112,0.1143,0.3316,19.379
212375756149252864,0.1209,0.1242,17.95
212389710499198208,-0.4168,0.4556,20.025
212395616076659840,0.5933,0.1516,18.326
212396926042934528,0.069,0.1508,15.101
212401221008717824,0.4931,0.6809,20.409
212403248234956544,0.3657,0.0136,13.365
212403793694569984,-0.6319,0.3182,19.64
212417644964470272,1.1576,1.4676,20.556
212420870483444608,-0.4849,0.3952,19.703
212421626397629952,0.5204,0.8732,19.947
212422519750854912,0.269,0.1693,18.201
212478766644405120,0.3334,0.1757,18.49
212480832523407360,-1.4626,1.6229,20.857
212512924519263104,1.886,0.0543,15.783
212517318270823424,0.1173,0.1191,18.128
212542744475218688,-0.079,0.401,19.513
212543534749285504,-0.1201,0.6177,19.905
212556423948249216,0.7937,0.9055,20.425
212560852057951872,1.5015,0.2477,18.825
212564051810923008,0.7108,0.1924,18.274
212566628791437440,0.8926,0.0259,14.837
212568793454901888,0.34,0.02,14.27
212575626749302656,0.184,0.1933,18.737
212592673472794624,0.5794,0.0763,16.78
212603806027035520,-0.3279,0.8442,20.371
212613529832747648,-0.4624,1.0277,20.482
212626479158872576,0.0625,0.11,17.888
212639402716869504,0.9622,0.016,13.532
212645243869740544,-0.7382,0.7122,20.384
212654551066253440,0.2342,0.0665,17.033
212678705959717376,0.4564,0.1568,18.044
212687540709979648,0.501,0.1077,17.697
212688051809116416,0.2734,0.2169,18.787
212723687152141440,1.2467,0.4735,20.028
212746806961819264,0.2799,0.3347,19.403
212751587262287616,0.2378,0.0495,16.355
212752824212032128,2.437,1.2585,20.635
212756878660383104,-0.6177,0.6925,20.443
212773023443327744,0.4537,0.1913,18.537
212791616355954944,1.7165,0.8994,20.354
212800889192153472,0.3047,0.0634,16.959
212805875648182528,-0.3113,1.3922,20.739
212815560800699392,0.5441,0.1225,18.049
212816355370287744,0.9283,0.0422,15.963
212818451314377088,0.6191,0.0462,16.107
212819031132752768,0.0423,0.4083,19.705
212820405522331392,0.2401,0.0698,16.681
212821062654737280,0.6972,0.8261,20.467
212871296591432320,0.2097,0.0709,16.847
212888369084236416,0.1901,0.1552,18.389
212907266939614720,0.6763,0.0563,16.559
212911046513959040,0.1601,0.121,17.688
212919842604051456,0.441,0.0942,17.426
212922217724430208,2.8088,0.0282,15.005
212925310096686464,-0.0066,0.5384,20.155
212949052679657728,1.4812,0.6428,19.674
212949632498320256,-1.2947,0.8807,20.263
212957878835424640,0.3753,0.1225,17.756
212960116512381952,-0.0847,0.2805,19.118
212973104494330112,1.0689,0.7023,20.295
212975063001443712,0.0882,0.0282,15.032
212985989396485376,0.867,0.7769,20.406
212997293751656192,1.1841,0.2663,19.266
213030313459249408,-0.862,1.0318,20.495
213036837512941696,-0.1946,0.1773,17.655
213043434585508352,1.4105,0.0972,16.963
213048485467247488,0.5076,0.1336,17.899
213059652379255040,0.2731,0.1281,17.997
213059691036539264,0.7483,0.2318,18.694
213064634541446528,0.6852,0.1287,17.8
213066489967450240,0.2215,0.1024,17.093
213070269538726144,0.5187,0.6185,20.068
213072365482752000,-0.2539,0.4092,19.46
213078687678709888,0.2453,0.4222,19.631
213080336947778304,0.7663,0.3491,19.29
213084120811558912,0.2541,0.3561,19.361
213085971939122048,0.6652,0.0506,16.558
213088725016402560,-0.2034,0.328,19.593
213097177510523904,-1.0201,1.3486,20.718
213135935297172096,0.4364,0.868,20.337
213139336909193216,0.9492,0.8322,20.463
213146861692136832,-1.0144,0.809,20.57
213147269712789376,0.3461,0.0573,16.766
213148064282057984,0.3282,0.4468,19.989
213158436629442816,0.2308,0.1875,18.614
213159020744886272,0.872,0.1488,18.18
213159570500889344,0.0505,0.064,16.799
213163556230787712,0.1809,0.1003,17.641
213176200613489664,0.1758,0.1909,18.6
213186542895870208,0.2995,0.396,19.467
213186955212917120,0.7542,0.4058,19.423
213204448614575488,0.3991,0.0642,16.648
213225472476918016,0.2633,0.0935,17.626
213238254299669376,0.1564,0.3706,19.715
213253613103013632,-0.0306,0.204,18.631
213256602400752384,1.3978,0.8744,20.4
213257946725524224,-0.4585,0.8064,20.403
213262306117674880,0.4302,0.3082,19.259
213272068576996608,0.614,0.536,19.934
213277222540433152,0.1789,0.0693,17.027
213285808179882496,0.2261,0.1168,17.913
213291035155672832,0.2253,0.4887,19.457
213292821862075392,0.2353,0.0167,14.002
213325497971601664,0.356,0.7235,20.485
213329719925451904,0.6189,0.4226,19.593
213338241137487488,-0.1693,0.3495,19.624
213355214852085120,0.176,0.1447,18.165
213356902772117504,0.5683,1.2969,20.436
213358925703064576,0.1972,0.3711,19.266
213362602195109504,-0.2538,0.5999,19.616
213364320182113664,-0.2389,0.6601,19.675
213368477712506752,0.3296,0.4152,19.774
213372089777743872,0.2477,0.6415,20.212
213384008311695360,0.0826,0.0892,17.339
213384042671463808,0.091,0.1114,17.798
213390467941932032,-0.0719,0.4013,19.791
213391739252320000,0.6147,0.2268,19.028
213409743753349120,-0.107,0.262,19.028
213429294446813568,0.6645,0.3356,19.498
213430982368799488,1.6678,0.9994,20.62
213436097675183104,-0.4548,0.4408,19.981
213437094107673344,0.546,0.1662,18.538
213441835750452480,0.3987,0.1646,18.549
213447337603344256,-0.156,0.8177,20.38
213455961896399104,0.7792,0.3752,19.786
213456202417422592,0.5968,1.4465,20.738
213464826713739520,1.1453,0.5544,19.57
213494204288378368,0.4799,0.086,17.235
213494371790083456,-0.0972,0.3571,19.48
213515060649173760,-0.2873,0.6875,20.393
213534057286648448,0.3911,0.0415,16.194
213539318623448064,2.6289,1.1957,20.735
213545602159872000,0.1651,0.0689,16.928
213575946104258816,-1.5086,1.4867,20.72
213583638389941632,0.8029,0.108,17.745
213587314881772160,0.3757,0.1451,18.248
213589857502587392,0.2574,0.0873,17.641
213590377195304448,0.5834,0.0609,16.903
213599585602468096,0.1168,0.1491,18.059
213630337569694336,0.4356,1.0132,20.631
213630990404749696,1.2519,0.7416,20.42
213640267534775680,1.5634,0.6303,20.417
213660501123798656,0.69,0.077,17.105
213669129716052096,0.527,0.0958,17.544
213691871566923136,0.2986,0.1617,18.331
213713552560090752,0.6671,0.0436,15.746
213714381490481152,1.0193,1.2134,20.525
213728125386959104,0.6309,0.1855,18.311
213733382426908672,0.6004,0.2882,18.918
213736131207069696,0.5558,0.4528,19.747
213742311662073344,-0.2054,0.1372,18.212
213745094801505408,-1.0895,0.5267,19.986
213751829310560256,0.4311,0.2967,19.333
213762897441937536,1.1086,0.0158,13.112
213775266946280192,1.5151,1.1785,20.533
213786777460675584,0.1964,0.0533,16.33
213792579958692352,1.5467,0.508,20.025
213803643794426880,0.1759,0.1704,18.633
213815429184690176,0.1544,0.1705,18.658
213821893112332416,-0.3983,0.9531,20.663
213825260367438720,1.6493,0.0166,14.066
213841130270017024,-0.1248,0.1915,18.795
213842057981281024,0.1111,0.0922,17.506
213842298499653888,1.5484,0.4284,20.011
213851232032179328,0.5409,0.5378,19.877
213855737453930112,0.8809,1.913,20.896
213859791904313472,0.2222,0.0226,14.765
213875833605808000,-0.8154,0.4048,19.671
213876039764162048,0.5906,0.2366,18.837
213897312737640192,0.9674,1.1966,20.588
213902702922003072,0.7246,0.4443,19.468
213912667246105344,0.9461,0.4379,19.73
213914488312279552,0.7299,0.346,19.295
213934348240047488,0.285,0.1691,18.623
213951154447543040,-1.2474,1.8195,20.803
213956514565682176,-0.0817,0.2344,19.06
213969124591402240,0.0316,0.358,19.71
213982834127058432,0.5566,0.0575,14.629
213985028852808960,-0.1353,0.281,19.445
213985509889284736,0.203,0.2792,19.336
213995783452528128,0.6819,0.1009,17.765
214005129301848960,-0.8827,0.5658,20.109
214018667038949760,-0.5975,1.3094,20.652
214049973055542400,0.291,0.0365,15.867
214053232934069248,0.0377,0.2206,18.959
214056741921384576,0.6804,0.4326,18.023
214057184305943424,0.2667,0.1924,18.605
214058150673203840,2.5777,0.0276,15.201
214063540855706624,0.0426,0.2312,19.131
